k,time_s,safety_mode,ctrl_mode,fw,vdc,rs,wm,omega_ref,id_ref,iq_ref,id_fw,theta_ref,theta_mech,epos_live,epos_pi,espd,i_alpha,i_beta,tl_hat,mpcJ,enc,iq_inj,frf_freq_hz
4537,0.22683837,0,1,0,49.534645,0.478255,0.000000,0.000000,0.000000,1.513790,0.000000,0.000000,-0.297592,0.297592,0.000000,0.000000,1.489776,0.519485,-6.700057,0.001047,-194,0.537435,15.608164
4538,0.22688836,0,1,0,49.543690,0.478183,0.000000,0.000000,0.000000,1.516690,0.000000,0.000000,-0.297592,0.297592,0.000000,0.000000,1.490971,0.484128,-6.336914,0.002191,-194,0.540336,15.613528
4539,0.22693835,0,1,0,49.550240,0.478350,-30.679617,0.000000,0.000000,1.519578,0.000000,0.000000,-0.299126,0.299126,0.000000,0.000000,1.491582,0.446678,15.483883,0.003831,-195,0.543224,15.618892
4540,0.22698835,0,1,0,49.554279,0.478250,0.000000,0.000000,0.000000,1.488824,0.000000,0.000000,-0.299126,0.299126,0.000000,9.892799,1.492269,0.407753,-6.738383,0.005219,-195,0.546100,15.624255
4541,0.22703834,0,1,0,49.555798,0.478226,0.000000,0.000000,0.000000,1.491688,0.000000,0.000000,-0.299126,0.299126,0.000000,0.000000,1.462129,0.369934,-6.374558,0.007720,-195,0.548964,15.629620
4542,0.22708833,0,1,0,49.554794,0.478151,0.000000,0.000000,0.000000,1.494540,0.000000,0.000000,-0.299126,0.299126,0.000000,0.000000,1.463562,0.330497,-6.029166,0.006339,-195,0.551816,15.634983
4543,0.22713833,0,1,0,49.551266,0.478376,-30.679617,0.000000,0.000000,1.497380,0.000000,0.000000,-0.300660,0.300660,0.000000,0.000000,1.396211,0.519678,15.775144,0.000357,-196,0.554655,15.640347
4544,0.22718832,0,1,0,49.545219,0.478309,0.000000,0.000000,0.000000,1.500206,0.000000,0.000000,-0.300660,0.300660,0.000000,0.000000,1.437300,0.504141,-6.461949,0.000075,-196,0.557482,15.645712
4545,0.22723831,0,1,0,49.536655,0.478256,0.000000,0.000000,0.000000,1.503021,0.000000,0.000000,-0.300660,0.300660,0.000000,0.000000,1.456773,0.527799,-6.110972,0.000033,-196,0.560297,15.651075
4546,0.22728831,0,1,0,49.525581,0.478432,-30.679617,0.000000,0.000000,1.505823,0.000000,0.000000,-0.302194,0.302194,0.000000,0.000000,1.483871,0.539568,15.699030,0.000254,-197,0.563098,15.656439
4547,0.22733830,0,1,0,49.512024,0.478374,0.000000,0.000000,0.000000,1.508612,0.000000,0.000000,-0.302194,0.302194,0.000000,0.000000,1.511392,0.554349,-6.532681,0.000787,-197,0.565888,15.661803
4548,0.22738829,0,1,0,49.495987,0.478314,0.000000,0.000000,0.000000,1.511388,0.000000,0.000000,-0.302194,0.302194,0.000000,0.000000,1.541406,0.569785,-6.176469,0.001713,-197,0.568664,15.667167
4549,0.22743829,0,1,0,49.477493,0.478252,0.000000,0.000000,0.000000,1.514152,0.000000,0.000000,-0.302194,0.302194,0.000000,0.000000,1.573907,0.586796,-5.837412,0.003138,-197,0.571428,15.672530
4550,0.22748828,0,1,0,49.456562,0.478402,-30.679617,0.000000,0.000000,1.538215,0.000000,0.000000,-0.303728,0.303728,0.000000,10.149080,1.609213,0.605152,15.961444,0.003952,-198,0.574178,15.677895
4551,0.22753827,0,1,0,49.433239,0.478334,0.000000,0.000000,0.000000,1.540953,0.000000,0.000000,-0.303728,0.303728,0.000000,0.000000,1.649562,0.620485,-6.280637,0.006420,-198,0.576916,15.683258
4552,0.22758827,0,1,0,49.407543,0.478264,0.000000,0.000000,0.000000,1.543677,0.000000,0.000000,-0.303728,0.303728,0.000000,0.000000,1.690149,0.640802,-5.934068,0.009710,-198,0.579641,15.688622
4553,0.22763826,0,1,0,49.379494,0.478152,-30.679617,0.000000,0.000000,1.546389,0.000000,0.000000,-0.305262,0.305262,0.000000,0.000000,1.732927,0.661180,15.872062,0.007768,-199,0.582352,15.693986
4554,0.22768825,0,1,0,49.349159,0.478284,0.000000,0.000000,0.000000,1.549087,0.000000,0.000000,-0.305262,0.305262,0.000000,0.000000,1.540187,0.649862,-6.367208,0.001476,-199,0.585050,15.699349
4555,0.22773825,0,1,0,49.316563,0.478187,0.000000,0.000000,0.000000,1.551772,0.000000,0.000000,-0.305262,0.305262,0.000000,0.000000,1.551223,0.628456,-6.018731,0.000899,-199,0.587735,15.704714
4556,0.22778824,0,1,0,49.281734,0.478336,-30.679617,0.000000,0.000000,1.554443,0.000000,0.000000,-0.306796,0.306796,0.000000,0.000000,1.547690,0.605862,15.788157,0.000463,-200,0.590407,15.710078
4557,0.22783823,0,1,0,49.244755,0.478256,0.000000,0.000000,0.000000,1.557101,0.000000,0.000000,-0.306796,0.306796,0.000000,0.000000,1.551280,0.580687,-6.447167,0.000150,-200,0.593065,15.715442
4558,0.22788823,0,1,0,49.205662,0.478180,0.000000,0.000000,0.000000,1.559746,0.000000,0.000000,-0.306796,0.306796,0.000000,0.000000,1.553440,0.552920,-6.095129,0.000037,-200,0.595709,15.720806
4559,0.22793822,0,1,0,49.164486,0.478108,0.000000,0.000000,0.000000,1.562377,0.000000,0.000000,-0.306796,0.306796,0.000000,0.000000,1.554960,0.522294,-5.760857,0.000211,-200,0.598340,15.726170
4560,0.22798821,0,1,0,49.121319,0.478276,-30.679617,0.000000,0.000000,1.575366,0.000000,0.000000,-0.308330,0.308330,0.000000,10.220455,1.555663,0.488810,16.032553,0.000833,-201,0.600957,15.731533
4561,0.22803821,0,1,0,49.076202,0.478201,0.000000,0.000000,0.000000,1.577969,0.000000,0.000000,-0.308330,0.308330,0.000000,0.000000,1.565727,0.452151,-6.215533,0.001902,-201,0.603561,15.736897
4562,0.22808820,0,1,0,49.029186,0.478143,0.000000,0.000000,0.000000,1.580559,0.000000,0.000000,-0.308330,0.308330,0.000000,0.000000,1.565617,0.413798,-5.875717,0.003520,-201,0.606150,15.742261
4563,0.22813819,0,1,0,48.980370,0.478087,0.000000,0.000000,0.000000,1.583134,0.000000,0.000000,-0.308330,0.308330,0.000000,0.000000,1.565932,0.373847,-5.553130,0.005759,-201,0.608725,15.747624
4564,0.22818819,0,1,0,48.929798,0.478263,-30.679617,0.000000,0.000000,1.585696,0.000000,0.000000,-0.309864,0.309864,0.000000,0.000000,1.565986,0.333084,16.229143,0.008547,-202,0.611287,15.752989
4565,0.22823818,0,1,0,48.877525,0.478179,0.000000,0.000000,0.000000,1.588243,0.000000,0.000000,-0.309864,0.309864,0.000000,0.000000,1.566795,0.292310,-6.029701,0.006959,-202,0.613834,15.758352
4566,0.22828817,0,1,0,48.823662,0.478178,0.000000,0.000000,0.000000,1.590776,0.000000,0.000000,-0.309864,0.309864,0.000000,0.000000,1.490884,0.486489,-5.699995,0.000709,-202,0.616368,15.763717
4567,0.22833817,0,1,0,48.768265,0.478348,-30.679617,0.000000,0.000000,1.593295,0.000000,0.000000,-0.311398,0.311398,0.000000,0.000000,1.527367,0.467539,16.089777,0.000330,-203,0.618886,15.769080
4568,0.22838816,0,1,0,48.711391,0.478301,0.000000,0.000000,0.000000,1.595800,0.000000,0.000000,-0.311398,0.311398,0.000000,0.000000,1.542899,0.488042,-6.161326,0.000089,-203,0.621391,15.774445
4569,0.22843815,0,1,0,48.653160,0.478250,0.000000,0.000000,0.000000,1.598290,0.000000,0.000000,-0.311398,0.311398,0.000000,0.000000,1.566491,0.496805,-5.823689,0.000024,-203,0.623881,15.779809
4570,0.22848815,0,1,0,48.593632,0.478195,0.000000,0.000000,0.000000,1.540766,0.000000,0.000000,-0.311398,0.311398,0.000000,7.065012,1.590311,0.510016,-5.502450,0.001478,-203,0.626357,15.785172
4571,0.22853814,0,1,0,48.532871,0.478357,-30.679617,0.000000,0.000000,1.483227,0.000000,0.000000,-0.312932,0.312932,0.000000,0.000000,1.611133,0.535010,16.279270,0.005837,-204,0.628818,15.790536
4572,0.22858813,0,1,0,48.471001,0.478040,0.000000,0.000000,0.000000,1.425673,0.000000,0.000000,-0.312932,0.312932,0.000000,0.000000,1.636101,0.559226,-5.979302,0.007484,-204,0.631264,15.795900
4573,0.22863813,0,1,0,48.408096,0.478212,0.000000,0.000000,0.000000,1.424911,0.000000,0.000000,-0.312932,0.312932,0.000000,0.000000,1.432263,0.542355,-5.652786,0.000964,-204,0.633696,15.801264
4574,0.22868812,0,1,0,48.344204,0.478363,-30.679617,0.000000,0.000000,1.427328,0.000000,0.000000,-0.314466,0.314466,0.000000,0.000000,1.440117,0.519647,16.133442,0.000501,-205,0.636113,15.806627
4575,0.22873811,0,1,0,48.279480,0.478291,0.000000,0.000000,0.000000,1.429730,0.000000,0.000000,-0.314466,0.314466,0.000000,0.000000,1.438051,0.498994,-6.121566,0.000215,-205,0.638515,15.811992
4576,0.22878811,0,1,0,48.213985,0.478207,0.000000,0.000000,0.000000,1.432117,0.000000,0.000000,-0.314466,0.314466,0.000000,0.000000,1.443342,0.479122,-5.788113,0.000063,-205,0.640902,15.817355
4577,0.22883810,0,1,0,48.147778,0.478122,0.000000,0.000000,0.000000,1.434489,0.000000,0.000000,-0.314466,0.314466,0.000000,0.000000,1.447674,0.459561,-5.471369,0.000036,-205,0.643274,15.822719
4578,0.22888809,0,1,0,48.081013,0.478280,-30.679617,0.000000,0.000000,1.436846,0.000000,0.000000,-0.316000,0.316000,0.000000,0.000000,1.451426,0.439435,16.305531,0.000132,-206,0.645631,15.828083
4579,0.22893809,0,1,0,48.013756,0.478196,0.000000,0.000000,0.000000,1.439188,0.000000,0.000000,-0.316000,0.316000,0.000000,0.000000,1.454547,0.417944,-5.958253,0.000375,-206,0.647973,15.833447
4580,0.22898808,0,1,0,47.946098,0.478162,0.000000,0.000000,0.000000,1.483461,0.000000,0.000000,-0.316000,0.316000,0.000000,7.693469,1.456674,0.394428,-5.633209,0.001173,-206,0.650300,15.838811
4581,0.22903807,0,1,0,47.878109,0.478040,0.000000,0.000000,0.000000,1.485772,0.000000,0.000000,-0.316000,0.316000,0.000000,0.000000,1.496872,0.366464,-5.323885,0.002081,-206,0.652611,15.844175
4582,0.22908807,0,1,0,47.809944,0.478211,-30.679617,0.000000,0.000000,1.488068,0.000000,0.000000,-0.317534,0.317534,0.000000,0.000000,1.496559,0.337590,16.445862,0.003256,-207,0.654907,15.849539
4583,0.22913806,0,1,0,47.741665,0.478144,0.000000,0.000000,0.000000,1.490348,0.000000,0.000000,-0.317534,0.317534,0.000000,0.000000,1.498157,0.305780,-5.824797,0.004889,-207,0.657187,15.854902
4584,0.22918805,0,1,0,47.673344,0.478083,0.000000,0.000000,0.000000,1.492613,0.000000,0.000000,-0.317534,0.317534,0.000000,0.000000,1.497817,0.271329,-5.506385,0.007064,-207,0.659452,15.860267
4585,0.22923805,0,1,0,47.605129,0.478267,-30.679617,0.000000,0.000000,1.494862,0.000000,0.000000,-0.319068,0.319068,0.000000,0.000000,1.497349,0.234557,16.271961,0.009768,-208,0.661701,15.865630
4586,0.22928804,0,1,0,47.537094,0.478158,0.000000,0.000000,0.000000,1.497096,0.000000,0.000000,-0.319068,0.319068,0.000000,0.000000,1.497223,0.196039,-5.990590,0.007574,-208,0.663935,15.870995
4587,0.22933803,0,1,0,47.469307,0.478172,0.000000,0.000000,0.000000,1.499314,0.000000,0.000000,-0.319068,0.319068,0.000000,0.000000,1.415293,0.401885,-5.664586,0.000826,-208,0.666153,15.876358
4588,0.22938803,0,1,0,47.401917,0.478108,0.000000,0.000000,0.000000,1.501515,0.000000,0.000000,-0.319068,0.319068,0.000000,0.000000,1.450762,0.379370,-5.354393,0.000451,-208,0.668355,15.881721
4589,0.22943802,0,1,0,47.334991,0.478307,-30.679617,0.000000,0.000000,1.503701,0.000000,0.000000,-0.320602,0.320602,0.000000,0.000000,1.462247,0.398796,16.416637,0.000188,-209,0.670541,15.887086
4590,0.22948802,0,1,0,47.268597,0.478262,0.000000,0.000000,0.000000,1.565872,0.000000,0.000000,-0.320602,0.320602,0.000000,8.649294,1.481415,0.403822,-5.852299,0.000987,-209,0.672711,15.892449
4591,0.22953801,0,1,0,47.202885,0.478209,0.000000,0.000000,0.000000,1.569991,0.000000,0.000000,-0.320602,0.320602,0.000000,0.000000,1.506359,0.400186,-5.531647,0.000603,-209,0.674865,15.897813
4592,0.22958800,0,1,0,47.137917,0.478160,0.000000,0.000000,0.000000,1.572129,0.000000,0.000000,-0.320602,0.320602,0.000000,0.000000,1.525622,0.411491,-5.226637,0.000253,-209,0.677003,15.903177
4593,0.22963800,0,1,0,47.073769,0.478337,-30.679617,0.000000,0.000000,1.574251,0.000000,0.000000,-0.322136,0.322136,0.000000,0.000000,1.548226,0.422474,16.539614,0.000047,-210,0.679124,15.908542
4594,0.22968799,0,1,0,47.010571,0.478282,0.000000,0.000000,0.000000,1.576356,0.000000,0.000000,-0.322136,0.322136,0.000000,0.000000,1.573805,0.434884,-5.733714,0.000063,-210,0.681230,15.913905
4595,0.22973798,0,1,0,46.948395,0.478223,0.000000,0.000000,0.000000,1.578445,0.000000,0.000000,-0.322136,0.322136,0.000000,0.000000,1.602336,0.449243,-5.417078,0.000401,-210,0.683319,15.919270
4596,0.22978798,0,1,0,46.887302,0.478161,0.000000,0.000000,0.000000,1.580518,0.000000,0.000000,-0.322136,0.322136,0.000000,0.000000,1.633818,0.465367,-5.115647,0.001176,-210,0.685392,15.924633
4597,0.22983797,0,1,0,46.827431,0.478309,-30.679617,0.000000,0.000000,1.582574,0.000000,0.000000,-0.323670,0.323670,0.000000,0.000000,1.667942,0.483006,16.647434,0.002510,-211,0.687448,15.929996
4598,0.22988796,0,1,0,46.768837,0.478243,0.000000,0.000000,0.000000,1.584614,0.000000,0.000000,-0.323670,0.323670,0.000000,0.000000,1.704760,0.500641,-5.628687,0.004478,-211,0.689488,15.935361
4599,0.22993796,0,1,0,46.711586,0.478177,0.000000,0.000000,0.000000,1.586637,0.000000,0.000000,-0.323670,0.323670,0.000000,0.000000,1.742761,0.519214,-5.314520,0.007120,-211,0.691511,15.940724
4600,0.22998795,0,1,0,46.655800,0.477843,0.000000,0.000000,0.000000,1.528644,0.000000,0.000000,-0.323670,0.323670,0.000000,6.422274,1.781199,0.537925,-5.015302,0.008751,-211,0.693517,15.946089
4601,0.23003794,0,1,0,46.601543,0.478184,-30.679617,0.000000,0.000000,1.470634,0.000000,0.000000,-0.325204,0.325204,0.000000,0.000000,1.557899,0.524935,16.741062,0.002076,-212,0.695507,15.951452
4602,0.23008794,0,1,0,46.548859,0.478150,0.000000,0.000000,0.000000,1.464175,0.000000,0.000000,-0.325204,0.325204,0.000000,0.000000,1.508608,0.504763,-5.543116,0.001502,-212,0.697480,15.956816
4603,0.23013793,0,1,0,46.497883,0.478093,0.000000,0.000000,0.000000,1.466131,0.000000,0.000000,-0.325204,0.325204,0.000000,0.000000,1.493912,0.480796,-5.237727,0.000856,-212,0.699436,15.962180
4604,0.23018792,0,1,0,46.448650,0.478027,0.000000,0.000000,0.000000,1.468070,0.000000,0.000000,-0.325204,0.325204,0.000000,0.000000,1.492017,0.453726,-4.947773,0.000344,-212,0.701375,15.967544
4605,0.23023792,0,1,0,46.401218,0.478202,-30.679617,0.000000,0.000000,1.469992,0.000000,0.000000,-0.326738,0.326738,0.000000,0.000000,1.490863,0.423817,16.803555,0.000066,-213,0.703297,15.972908
4606,0.23028791,0,1,0,46.355698,0.478144,0.000000,0.000000,0.000000,1.471897,0.000000,0.000000,-0.326738,0.326738,0.000000,0.000000,1.490115,0.391003,-5.484628,0.000091,-213,0.705202,15.978272
4607,0.23033790,0,1,0,46.312130,0.478090,0.000000,0.000000,0.000000,1.473785,0.000000,0.000000,-0.326738,0.326738,0.000000,0.000000,1.489201,0.355446,-5.182856,0.000527,-213,0.707090,15.983636
4608,0.23038790,0,1,0,46.270557,0.478041,0.000000,0.000000,0.000000,1.475656,0.000000,0.000000,-0.326738,0.326738,0.000000,0.000000,1.488336,0.317500,-4.896371,0.001473,-213,0.708961,15.988999
4609,0.23043789,0,1,0,46.231079,0.478237,-30.679617,0.000000,0.000000,1.477509,0.000000,0.000000,-0.328272,0.328272,0.000000,0.000000,1.487748,0.277715,16.851641,0.002959,-214,0.710814,15.994364
4610,0.23048788,0,1,0,46.193733,0.478245,0.000000,0.000000,0.000000,1.539345,0.000000,0.000000,-0.328272,0.328272,0.000000,8.136383,1.487942,0.236791,-5.439709,0.006195,-214,0.712651,15.999727
4611,0.23053788,0,1,0,46.158577,0.478198,0.000000,0.000000,0.000000,1.587864,0.000000,0.000000,-0.328272,0.328272,0.000000,0.000000,1.530528,0.193785,-5.140223,0.010399,-214,0.714469,16.005091
4612,0.23058787,0,1,0,46.125641,0.478155,0.000000,0.000000,0.000000,1.589665,0.000000,0.000000,-0.328272,0.328272,0.000000,0.000000,1.570253,0.151465,-4.855221,0.014083,-214,0.716270,16.010454
4613,0.23063786,0,1,0,46.095001,0.478336,-30.679617,0.000000,0.000000,1.591449,0.000000,0.000000,-0.329806,0.329806,0.000000,0.000000,1.609777,0.110647,16.892097,0.017685,-215,0.718054,16.015820
4614,0.23068786,0,1,0,46.066692,0.478116,0.000000,0.000000,0.000000,1.593215,0.000000,0.000000,-0.329806,0.329806,0.000000,0.000000,1.649902,0.072067,-5.399202,0.010294,-215,0.719820,16.021183
4615,0.23073785,0,1,0,46.040741,0.478181,0.000000,0.000000,0.000000,1.594964,0.000000,0.000000,-0.329806,0.329806,0.000000,0.000000,1.513067,0.375219,-5.101185,0.001005,-215,0.721569,16.026546
4616,0.23078784,0,1,0,46.017212,0.478107,0.000000,0.000000,0.000000,1.596694,0.000000,0.000000,-0.329806,0.329806,0.000000,0.000000,1.558276,0.340042,-4.817444,0.000533,-215,0.723300,16.031910
4617,0.23083784,0,1,0,45.996124,0.478288,-30.679617,0.000000,0.000000,1.598407,0.000000,0.000000,-0.331340,0.331340,0.000000,0.000000,1.573184,0.369059,16.928547,0.000148,-216,0.725012,16.037275
4618,0.23088783,0,1,0,45.977501,0.478229,0.000000,0.000000,0.000000,1.600102,0.000000,0.000000,-0.331340,0.331340,0.000000,0.000000,1.602531,0.378623,-5.363980,0.000024,-216,0.726708,16.042639
4619,0.23093782,0,1,0,45.961384,0.478169,0.000000,0.000000,0.000000,1.601779,0.000000,0.000000,-0.331340,0.331340,0.000000,0.000000,1.632125,0.395033,-5.065557,0.000260,-216,0.728385,16.048002
4620,0.23098782,0,1,0,45.947800,0.478102,0.000000,0.000000,0.000000,1.543439,0.000000,0.000000,-0.331340,0.331340,0.000000,6.279428,1.664923,0.411624,-4.781410,0.003161,-216,0.730044,16.053366
4621,0.23103781,0,1,0,45.936749,0.478250,-30.679617,0.000000,0.000000,1.498545,0.000000,0.000000,-0.332874,0.332874,0.000000,0.000000,1.691099,0.445431,16.965178,0.008538,-217,0.731685,16.058729
4622,0.23108780,0,1,0,45.928272,0.478188,0.000000,0.000000,0.000000,1.500168,0.000000,0.000000,-0.332874,0.332874,0.000000,0.000000,1.721939,0.472894,-5.326676,0.011957,-217,0.733308,16.064095
4623,0.23113780,0,1,0,45.922371,0.477861,0.000000,0.000000,0.000000,1.501773,0.000000,0.000000,-0.332874,0.332874,0.000000,0.000000,1.758385,0.489781,-5.027494,0.009072,-217,0.734914,16.069458
4624,0.23118779,0,1,0,45.919052,0.478042,0.000000,0.000000,0.000000,1.503360,0.000000,0.000000,-0.332874,0.332874,0.000000,0.000000,1.542394,0.475825,-4.747103,0.001835,-217,0.736500,16.074821
4625,0.23123778,0,1,0,45.918327,0.477960,0.000000,0.000000,0.000000,1.504928,0.000000,0.000000,-0.332874,0.332874,0.000000,0.000000,1.547254,0.453783,-4.480744,0.001157,-217,0.738069,16.080185
4626,0.23128778,0,1,0,45.920197,0.478136,-30.679617,0.000000,0.000000,1.506478,0.000000,0.000000,-0.334408,0.334408,0.000000,0.000000,1.538737,0.430184,17.248077,0.000625,-218,0.739619,16.085548
4627,0.23133777,0,1,0,45.924660,0.478076,0.000000,0.000000,0.000000,1.508010,0.000000,0.000000,-0.334408,0.334408,0.000000,0.000000,1.538075,0.403957,-5.061437,0.000227,-218,0.741151,16.090914
4628,0.23138776,0,1,0,45.931713,0.478022,0.000000,0.000000,0.000000,1.509524,0.000000,0.000000,-0.334408,0.334408,0.000000,0.000000,1.536650,0.375049,-4.779892,0.000040,-218,0.742664,16.096277
4629,0.23143776,0,1,0,45.941349,0.477972,0.000000,0.000000,0.000000,1.511019,0.000000,0.000000,-0.334408,0.334408,0.000000,0.000000,1.535265,0.343287,-4.512586,0.000155,-218,0.744159,16.101641
4630,0.23148775,0,1,0,45.953552,0.478214,-30.679617,0.000000,0.000000,1.572495,0.000000,0.000000,-0.335942,0.335942,0.000000,8.803325,1.533865,0.308756,17.217228,0.001086,-219,0.745636,16.107006
4631,0.23153774,0,1,0,45.968307,0.478166,0.000000,0.000000,0.000000,1.633953,0.000000,0.000000,-0.335942,0.335942,0.000000,0.000000,1.576638,0.270078,-5.090634,0.003156,-219,0.747093,16.112370
4632,0.23158774,0,1,0,45.985600,0.478125,0.000000,0.000000,0.000000,1.670593,0.000000,0.000000,-0.335942,0.335942,0.000000,0.000000,1.614803,0.229609,-4.806872,0.005684,-219,0.748532,16.117733
4633,0.23163773,0,1,0,46.005405,0.478087,0.000000,0.000000,0.000000,1.672014,0.000000,0.000000,-0.335942,0.335942,0.000000,0.000000,1.651005,0.188002,-4.536839,0.008159,-219,0.749953,16.123096
4634,0.23168772,0,1,0,46.027691,0.478266,-30.679617,0.000000,0.000000,1.673415,0.000000,0.000000,-0.337476,0.337476,0.000000,0.000000,1.686058,0.146028,17.196196,0.011642,-220,0.751354,16.128460
4635,0.23173772,0,1,0,46.052433,0.478096,0.000000,0.000000,0.000000,1.674798,0.000000,0.000000,-0.337476,0.337476,0.000000,0.000000,1.720816,0.104513,-5.108755,0.008345,-220,0.752737,16.133823
4636,0.23178771,0,1,0,46.079605,0.478153,0.000000,0.000000,0.000000,1.676162,0.000000,0.000000,-0.337476,0.337476,0.000000,0.000000,1.612297,0.340120,-4.823662,0.000931,-220,0.754101,16.139189
4637,0.23183770,0,1,0,46.109158,0.478094,0.000000,0.000000,0.000000,1.677507,0.000000,0.000000,-0.337476,0.337476,0.000000,0.000000,1.644992,0.310154,-4.552374,0.000634,-220,0.755446,16.144552
4638,0.23188770,0,1,0,46.141052,0.478058,0.000000,0.000000,0.000000,1.678833,0.000000,0.000000,-0.337476,0.337476,0.000000,0.000000,1.654220,0.330501,-4.294406,0.000321,-220,0.756772,16.149916
4639,0.23193769,0,1,0,46.175262,0.478227,-30.679617,0.000000,0.000000,1.680139,0.000000,0.000000,-0.339010,0.339010,0.000000,0.000000,1.674511,0.337183,17.427092,0.000096,-221,0.758079,16.155279
4640,0.23198768,0,1,0,46.211712,0.478172,0.000000,0.000000,0.000000,1.621427,0.000000,0.000000,-0.339010,0.339010,0.000000,7.401230,1.696521,0.348528,-4.888827,0.000757,-221,0.759366,16.160643
4641,0.23203768,0,1,0,46.250374,0.478125,0.000000,0.000000,0.000000,1.603852,0.000000,0.000000,-0.339010,0.339010,0.000000,0.000000,1.712892,0.378648,-4.612808,0.002257,-221,0.760635,16.166008
4642,0.23208767,0,1,0,46.291187,0.478071,0.000000,0.000000,0.000000,1.605101,0.000000,0.000000,-0.339010,0.339010,0.000000,0.000000,1.739392,0.396516,-4.350054,0.003704,-221,0.761884,16.171371
4643,0.23213767,0,1,0,46.334118,0.478015,0.000000,0.000000,0.000000,1.606332,0.000000,0.000000,-0.339010,0.339010,0.000000,0.000000,1.769564,0.413054,-4.099842,0.005669,-221,0.763115,16.176735
